Bucket,Symbol,Date,Action,Price,Shares,TradeValue,Taxes
NiftyMicroCap250,MOL.ns,2023-06-23 13:35:29.609804,Sell,91.5,10.0,915.0,0.3644095469999999
NiftyMicroCap250,DEN.ns,2023-06-23 14:35:15.791095,Sell,35.400001525878906,27.0,955.8000411987304,0.3806586448478805
NiftyMicroCap250,GPIL.ns,2023-06-23 14:35:25.545044,Sell,469.3500061035156,2.0,938.7000122070312,0.3738483565215942
NiftyMicroCap250,SHILPAMED.ns,2023-06-23 14:36:09.705179,Sell,253.0,3.0,759.0,0.3022807061999999
NiftyMicroCap250,PURVA.ns,2023-06-23 14:45:06.791681,Sell,98.0,10.0,980.0,0.390296564
NiftyMicroCap250,STAR.ns,2023-06-23 14:45:21.859423,Buy,412.6000061035156,2.0,825.2000122070312,0.4524256440526488
NiftyMicroCap250,HERANBA.ns,2023-06-23 14:49:12.838211,Buy,388.8999938964844,2.0,777.7999877929688,0.426438021347351
NiftyMicroCap250,EMIL.ns,2023-06-23 15:02:34.666148,Buy,81.4000015258789,12.0,976.8000183105468,0.5355421362789734
NiftyMicroCap250,SULA.ns,2023-06-23 15:03:33.193582,Sell,464.5499877929688,2.0,929.0999755859376,0.3700250286568116
NiftyMicroCap250,HERANBA.ns,2023-06-23 15:07:25.488302,Sell,385.1000061035156,2.0,770.2000122070312,0.3067412432215942
NiftyMicroCap250,STAR.ns,2023-06-23 15:08:04.221808,Sell,412.5,2.0,825.0,0.3285659849999999
NiftyMicroCap250,JTEKTINDIA.ns,2023-06-23 15:18:14.924206,Sell,141.89999389648438,7.0,993.2999572753906,0.3955934289244201
NiftyMicroCap250,UNIPARTS.ns,2023-06-23 15:23:24.383251,Sell,555.75,1.0,555.75,0.22133399534999998
